Kepler-1547 b,18h55m03.38s,+42d13m19.8s,688.09,6.17,0.69297968,0.00000149,,,0.08,0.025,10,3
Kepler-1548 b,19h09m53.10s,+46d04m50.4s,894.53,19.21,124.828679,0.001524,,,0.236,0.048,10,3
Kepler-1549 b,19h04m12.58s,+39d05m45.8s,821.84,16.73,214.886545,0.003111,,,0.229,0.02,10,3
Kepler-154 b,19h19m07.33s,+49d53m47.5s,939.89,17.4,33.040532,0.000215,,,0.202,0.039,10,3
Kepler-154 c,19h19m07.33s,+49d53m47.5s,939.89,17.4,62.303276,0.000406,,,0.263,0.055,10,3
Kepler-154 d,19h19m07.33s,+49d53m47.5s,939.89,17.4,20.54981883,0.00002572,,,0.343,0.029,10,3
Kepler-154 e,19h19m07.33s,+49d53m47.5s,939.89,17.4,3.93276465,0.00001225,,,0.134,0.012,10,3
Kepler-154 f,19h19m07.33s,+49d53m47.5s,939.89,17.4,9.91935684,0.00007788,,,0.134,0.03,10,3
Kepler-1550 b,19h11m03.49s,+38d17m40.9s,1220.03,34.66,225.582809,0.003846,,,0.269,0.063,10,3
Kepler-1551 b,19h43m08.52s,+39d54m28.5s,1525.93,57.13,24.4973698,0.0002094,,,0.237,0.081,10,3
Kepler-1552 b,19h26m42.44s,+38d52m29.7s,786.31,13.64,184.771853,0.001546,,,0.22,0.01,10,3
Kepler-1553 b,19h27m40.60s,+39d01m20.2s,706.48,12.11,4.24261881,0.00002781,,,0.103,0.009,10,3
Kepler-1554 b,19h06m18.28s,+41d44m29.3s,972.65,32.09,198.088774,0.002456,,,0.259,0.021,10,3
Kepler-1555 b,19h10m32.51s,+45d42m57.8s,2140.93,128,8.10501635,0.00008122,,,0.144,0.041,10,3
Kepler-1556 b,19h13m35.28s,+40d12m47.5s,970.46,26.2,8.82713457,0.00004025,,,0.175,0.036,10,3
Kepler-1557 b,19h35m31.54s,+46d50m20.0s,1436.56,48.92,3.74032496,0.00002165,,,0.136,0.045,10,3
Kepler-1558 b,19h07m16.65s,+46d54m42.1s,328.83,1.55,3.50470358,0.00001612,,,0.061,0.005,10,3
Kepler-1559 b,19h29m08.78s,+42d04m20.8s,625.76,9.79,0.97191543,0.00000379,,,0.064,0.006,10,3
Kepler-155 b,19h13m59.00s,+51d04m55.0s,295.99,2.3,5.931194,0.000008,,,0.186,0.019,10,3
Kepler-155 c,19h13m59.00s,+51d04m55.0s,295.99,2.3,52.661793,0.000236,,,0.2,0.013,10,3
Kepler-1560 b,19h31m08.31s,+43d12m57.5s,509.87,4.32,3.03195744,0.00001306,,,0.079,0.016,10,3
Kepler-1561 b,19h47m41.66s,+43d33m59.3s,859.36,19.28,1.00520701,0.0000051,,,0.097,0.023,10,3
Kepler-1562 b,19h37m49.37s,+46d44m37.0s,2190.84,106.99,64.2737752,0.0007141,,,0.317,0.089,10,3
Kepler-1563 b,19h14m17.66s,+51d28m21.9s,1697.74,831.34,3.43276598,0.00002976,,,0.067,0.011,10,3
Kepler-1564 b,19h22m20.67s,+46d38m33.7s,933,19.8,18.0540381,0.0001919,,,0.131,0.017,10,3
Kepler-1565 b,19h51m48.71s,+40d48m24.5s,641.29,11.71,1.53818844,0.00000686,,,0.106,0.007,10,3
Kepler-1566 b,18h54m21.03s,+40d34m29.7s,472.94,3.77,0.53991524,0.00000135,,,0.07,0.007,10,3
Kepler-1567 b,19h06m46.85s,+40d17m30.5s,1248.79,46.57,153.979578,0.001785,,,0.244,0.036,10,3
Kepler-1568 b,19h16m43.84s,+47d52m24.2s,941.12,14.79,20.925392,0.0002521,,,0.116,0.019,10,3
Kepler-1569 b,19h28m49.13s,+37d13m16.4s,971.7,16.91,5.79180156,0.00003622,,,0.15,0.065,10,3
Kepler-156 b,19h21m11.16s,+37d44m58.2s,449.22,3.56,4.973456,0.000008,,,0.205,0.015,10,3
Kepler-156 c,19h21m11.16s,+37d44m58.2s,449.22,3.56,15.906801,0.000045,,,0.227,0.017,10,3
Kepler-1570 b,19h59m26.84s,+45d49m38.5s,943.83,14.68,26.548955,0.0003047,,,0.095,0.017,10,3
Kepler-1571 b,20h03m44.50s,+45d35m47.6s,688.64,8.03,3.38555488,0.00001595,,,0.136,0.061,10,3
Kepler-1572 b,18h47m35.35s,+46d43m21.5s,973.17,13.5,5.49548621,0.0000292,,,0.084,0.017,10,3
Kepler-1573 b,19h31m57.20s,+49d29m05.9s,1518.6,60.02,2.6157554,0.00001498,,,0.107,0.021,10,3
Kepler-1574 b,19h28m38.08s,+49d38m15.9s,1441.27,53.04,6.9424334,0.00006006,,,0.115,0.025,10,3
Kepler-1575 b,19h34m58.38s,+45d45m41.7s,1292.46,43.07,2.55314213,0.00001304,,,0.117,0.018,10,3
Kepler-1576 b,19h16m17.75s,+40d21m57.7s,467.13,2.79,6.98471973,0.0000594,,,0.093,0.026,10,3
Kepler-1577 b,19h31m49.27s,+47d34m23.2s,517.56,6.69,6.30560247,0.00003666,,,0.101,0.004,10,3
Kepler-1578 b,19h13m12.48s,+47d46m32.0s,1096.87,40.92,1.45088691,0.00000695,,,0.093,0.01,10,3
Kepler-1579 b,19h33m09.12s,+43d30m54.0s,370.61,49.7,0.84990789,0.00000293,,,0.075,0.005,10,3
Kepler-157 b,19h24m23.33s,+38d52m32.2s,791.27,10.88,1.732342,0.000006,,,0.118,0.023,10,3
Kepler-157 c,19h24m23.33s,+38d52m32.2s,791.27,10.88,13.5405,0.000049,,,0.2,0.038,10,3
Kepler-157 d,19h24m23.33s,+38d52m32.2s,791.27,10.88,7.02573474,0.00002388,,,0.13,0.014,10,3
Kepler-1580 b,19h03m52.49s,+41d21m48.8s,1031.5,25.64,56.6449279,0.0008525,,,0.188,0.027,10,3
Kepler-1581 b,19h09m29.10s,+39d36m12.9s,500.23,5.87,6.28385491,0.00004246,,,0.071,0.012,10,3
Kepler-1582 b,19h17m30.40s,+41d09m31.0s,79.07,0.44,4.83817712,0.0000884,,,0.133,0.015,10,3
Kepler-1583 b,19h05m32.86s,+47d00m59.9s,408.69,2.95,9.32807355,0.00008851,,,0.054,0.008,10,3
Kepler-1584 b,19h11m03.04s,+43d16m27.9s,1476.59,40.55,13.3997099,0.000157,,,0.144,0.036,10,3
Kepler-1585 b,19h44m38.16s,+44d33m47.2s,969.44,34.23,3.5827463,0.00001739,,,0.16,0.022,10,3
Kepler-1586 b,19h52m48.63s,+44d55m33.0s,561.49,4.64,15.6049212,0.0001365,,,0.136,0.058,10,3
Kepler-1587 b,19h30m42.65s,+49d39m50.1s,1057.69,19.1,9.4060467,0.0001376,,,0.119,0.042,10,3
Kepler-1588 b,19h12m55.85s,+48d00m07.8s,949.35,16.29,7.84931739,0.00009456,,,0.068,0.01,10,3
Kepler-1589 b,19h37m46.03s,+40d34m18.1s,1579.38,68.05,0.99166527,0.00000784,,,0.097,0.039,10,3
Kepler-158 b,18h56m07.74s,+39d46m52.9s,318.06,2.12,16.709184,0.000064,,,0.189,0.032,10,3
Kepler-158 c,18h56m07.74s,+39d46m52.9s,318.06,2.12,28.551383,0.00014,,,0.17,0.027,10,3
Kepler-1590 b,19h25m37.87s,+48d01m04.4s,788.62,11.08,7.61760804,0.00004334,,,0.102,0.03,10,3
Kepler-1591 b,19h46m04.00s,+44d36m31.0s,1478.62,52.03,8.18504949,0.00007831,,,0.113,0.037,10,3
Kepler-1592 b,19h35m24.16s,+38d23m51.9s,1717.89,73.34,3.05710069,0.00002334,,,0.137,0.062,10,3
Kepler-1593 b,20h01m57.16s,+44d27m38.4s,649.83,13.48,174.509835,0.001852,,,0.283,0.027,10,3
Kepler-1594 b,19h34m29.54s,+47d57m42.9s,1004.8,23.66,2.71603809,0.00001355,,,0.095,0.023,10,3
Kepler-1595 b,19h02m53.45s,+43d00m34.1s,865.69,22.21,4.56380468,0.0000324,,,0.11,0.008,10,3
Kepler-1596 b,19h02m13.80s,+49d19m48.3s,2295.01,155.28,66.373379,0.001476,,,0.17,0.022,10,3
Kepler-1597 b,19h12m39.35s,+42d28m51.9s,1265.57,25.23,2.94654179,0.00003471,,,0.095,0.042,10,3
Kepler-1598 b,19h13m52.58s,+46d47m01.2s,631.1,7.42,4.34195123,0.00002827,,,0.085,0.025,10,3
Kepler-1599 b,19h04m53.01s,+41d09m04.5s,1380.89,40.52,122.363553,0.008968,,,0.145,0.029,10,3
Kepler-159 b,19h48m16.84s,+40d52m07.6s,377.79,3.17,10.139623,0.000022,,,0.212,0.016,10,3
Kepler-159 c,19h48m16.84s,+40d52m07.6s,377.79,3.17,43.595792,0.000125,,,0.304,0.025,10,3
Kepler-15 b,19h44m48.14s,+49d08m24.4s,755.38,11.56,4.942782,0.0000013,0.66,0.08,0.96,0.06,10,3
Kepler-1600 b,19h25m35.85s,+38d47m15.9s,1061.11,36,386.370548,0.008591,,,0.279,0.025,10,3
Kepler-1601 b,19h02m03.11s,+38d04m47.1s,656.65,6.41,2.20921951,0.0000151,,,0.073,0.021,10,3
Kepler-1602 b,19h34m19.41s,+40d25m38.9s,641.44,5.68,11.17931605,0.00007504,,,0.12,0.052,10,3
Kepler-1603 b,19h41m19.16s,+42d32m05.9s,2936.55,262.71,2.27163926,0.00002336,,,0.115,0.042,10,3
Kepler-1604 b,19h01m38.55s,+44d24m44.0s,549.72,6.41,0.68368426,0.00000063,,,0.126,0.017,10,3
Kepler-1605 b,19h08m32.37s,+47d29m19.0s,554.91,6.8,85.7565495,0.0006161,,,0.096,0.008,10,3
Kepler-1606 b,19h05m30.78s,+43d04m23.7s,851.41,18.82,196.435224,0.003935,,,0.185,0.021,10,3
Kepler-1607 b,19h44m14.37s,+42d39m21.8s,1334.37,41.47,13.6473676,0.0002102,,,0.082,0.029,10,3
Kepler-1608 b,19h42m15.25s,+39d25m03.4s,976.15,193.1,16.4735686,0.0001698,,,0.154,0.014,10,3
Kepler-1609 b,19h20m35.17s,+39d39m57.0s,1926.32,104.19,114.34219,0.004097,,,0.198,0.08,10,3
Kepler-160 b,19h11m05.66s,+42d52m09.4s,962.92,16.95,4.309427,0.000017,,,0.137,0.068,10,3
Kepler-160 c,19h11m05.66s,+42d52m09.4s,962.92,16.95,13.699087,0.000031,,,0.322,0.158,10,3
Kepler-1610 b,19h43m37.20s,+45d24m19.6s,885.59,25.21,8.70181574,0.00008315,,,0.144,0.017,10,3
Kepler-1611 b,19h46m02.89s,+49d43m40.0s,27199.21,76169.88,5.1762429,0.00005826,,,0.072,0.014,10,3
Kepler-1612 b,19h25m00.07s,+45d39m18.3s,781.78,14,3.91795101,0.00002727,,,0.092,0.016,10,3
Kepler-1613 b,19h19m30.01s,+43d25m15.5s,1576.23,67.75,1.5184299,0.0001991,,,0.186,0.039,10,3
Kepler-1614 b,18h59m29.12s,+49d46m33.3s,1232.9,47.33,3.9466141,0.00003022,,,0.133,0.011,10,3
Kepler-1615 b,19h05m26.21s,+42d13m38.9s,1452.13,41.07,47.3126192,0.0008593,,,0.184,0.043,10,3
Kepler-1616 b,19h06m10.47s,+45d18m17.5s,1176.45,18.6,6.76284377,0.00006948,,,0.091,0.042,10,3
Kepler-1617 b,19h11m44.93s,+46d25m06.6s,922.16,13.29,27.4785572,0.0005078,,,0.107,0.033,10,3
Kepler-1618 b,19h40m42.09s,+45d55m51.3s,1274.02,29.44,6.10826019,0.00008991,,,0.112,0.046,10,3
Kepler-1619 b,19h02m48.83s,+44d25m19.2s,750.75,8.31,23.6225913,0.000542,,,0.068,0.013,10,3
Kepler-161 b,19h22m03.96s,+43d05m01.8s,440.15,3.13,4.921355,0.000006,,,0.189,0.012,10,3
Kepler-161 c,19h22m03.96s,+43d05m01.8s,440.15,3.13,7.06424,0.000011,,,0.183,0.013,10,3
Kepler-1620 b,19h49m05.01s,+46d55m42.3s,,,101.951829,0.001572,,,0.144,0.057,10,3
Kepler-1621 b,19h50m21.24s,+43d50m28.4s,1709.43,73.97,92.263714,0.002385,,,0.193,0.071,10,3
Kepler-1622 b,19h49m18.94s,+47d48m55.7s,815.16,9.41,10.8118737,0.0001009,,,0.131,0.061,10,3
Kepler-1623 b,19h36m19.85s,+39d33m22.0s,857.91,15.4,4.36128348,0.00002698,,,0.117,0.028,10,3
Kepler-1624 b,19h30m19.17s,+37d22m35.1s,260.88,2.97,3.29030452,0.00000456,,,0.509,0.035,10,3
Kepler-1625 b,19h41m43.04s,+39d53m11.6s,2460.33,216.71,287.378949,0.002983,,,0.541,0.078,10,3
Kepler-1626 b,19h46m00.11s,+40d43m16.4s,1424.26,35.63,4.13962966,0.00002851,,,0.18,0.059,10,3
Kepler-1627 b,18h56m13.60s,+41d34m36.2s,320.28,4.51,7.20283653,0.00008773,,,0.329,0.044,10,3
Kepler-1628 b,18h46m32.09s,+43d24m41.7s,,,76.378033,0.001833,,,0.574,0.084,10,3
Kepler-1629 b,18h40m49.59s,+43d46m27.5s,339.36,2.65,3.87595807,0.00002379,,,0.069,0.013,10,3
Kepler-162 b,19h49m06.94s,+43d43m26.5s,877.01,15.4,6.919798,0.000052,,,0.112,0.06,10,3
Kepler-162 c,19h49m06.94s,+43d43m26.5s,877.01,15.4,19.446355,0.000045,,,0.27,0.145,10,3
Kepler-1630 b,19h50m01.99s,+43d42m39.4s,334.4,2.19,509.997402,0.003256,,,0.195,0.018,10,3
Kepler-1631 b,19h38m31.82s,+43d48m27.6s,1354.99,56.39,4.09513932,0.00003048,,,0.12,0.018,10,3
Kepler-1632 b,19h37m58.77s,+43d54m49.0s,731.88,6.88,448.303558,0.004164,,,0.22,0.075,10,3
Kepler-1633 b,19h14m03.65s,+44d55m23.6s,1151.97,18.24,186.404271,0.005886,,,0.141,0.058,10,3
Kepler-1634 b,19h36m10.42s,+45d08m23.2s,628.42,8.67,374.876239,0.007107,,,0.285,0.046,10,3
Kepler-1635 b,19h01m23.76s,+45d33m22.3s,1102.63,40.62,469.63111,0.01246,,,0.325,0.029,10,3
Kepler-1636 b,19h36m13.83s,+46d26m27.7s,2062.08,132.82,425.47785,0.01122,,,0.288,0.068,10,3
Kepler-1637 b,18h48m56.84s,+48d09m15.5s,,,6.10960324,0.00006485,,,0.079,0.016,10,3
Kepler-1638 b,19h41m55.78s,+48d31m28.0s,1595.07,53.51,259.33683,0.01303,,,0.167,0.029,10,3
Kepler-1639 b,18h52m16.47s,+48d48m07.5s,1062.84,20.24,9.878482,0.002171,,,0.23,0.07,10,3
Kepler-163 b,19h40m00.68s,+46d59m14.4s,703.69,10.19,7.810937,0.000107,,,0.094,0.039,10,3
Kepler-163 c,19h40m00.68s,+46d59m14.4s,703.69,10.19,21.347262,0.000081,,,0.202,0.084,10,3
Kepler-1640 b,19h38m13.89s,+40d51m01.8s,813.4,86.68,7.5844126,0.0003866,,,0.43,0.221,10,3
Kepler-1641 b,19h45m26.27s,+41d34m28.3s,881.88,17.1,19.672266,0.00111,,,0.277,0.101,10,3
Kepler-1641 c,19h45m26.27s,+41d34m28.3s,881.88,17.1,32.657212,0.003099,,,0.263,0.087,10,3
Kepler-1642 b,19h48m50.92s,+43d38m37.4s,418.86,3.25,12.2057513,0.0005101,,,0.285,0.03,10,3
Kepler-1642 c,19h48m50.92s,+43d38m37.4s,418.86,3.25,6.6513802,0.0003227,,,0.237,0.026,10,3
Kepler-1643 b,20h01m43.44s,+44d45m03.6s,345.16,2.6,5.34264507,0.00002177,,,0.205,0.022,10,3
Kepler-1644 b,19h01m54.01s,+48d02m05.8s,1269.61,189.43,21.0907758,0.0001114,,,0.168,0.046,10,3
Kepler-1645 b,19h49m55.07s,+48d25m06.9s,1245.11,31.09,16.1779561,0.0001069,,,0.159,0.038,10,3
Kepler-1646 b,19h10m06.34s,+42d54m46.5s,128.06,0.62,4.48558383,0.0000105,,,0.11,0.025,10,3
Kepler-1647 b,19h52m36.02s,+40d39m22.2s,1256,23.78,1107.5923,0.0227,1.51968,0.64815,1.059,0.012,10,3
Kepler-1649 b,19h30m00.90s,+41d49m49.5s,92.43,0.54,8.68909,0.000024,,,0.096,0.013,10,3
Kepler-164 b,19h11m07.40s,+47d37m47.7s,914.18,14.09,5.03503,0.000027,,,0.126,0.025,10,3
Kepler-164 c,19h11m07.40s,+47d37m47.7s,914.18,14.09,10.945723,0.000029,,,0.244,0.046,10,3
Kepler-164 d,19h11m07.40s,+47d37m47.7s,914.18,14.09,28.986769,0.000162,,,0.219,0.042,10,3
Kepler-1650 b,19h50m55.02s,+42d52m00.8s,134.92,0.72,1.53818001,0.00000155,,,0.086,0.01,10,3
Kepler-1651 b,18h54m30.81s,+48d23m27.7s,66.54,0.11,9.87863917,0.00001067,,,0.164,0.01,10,3
Kepler-1652 b,19h37m27.86s,+49d54m54.2s,,,38.09722,0.00021,,,0.143,0.016,10,3
Kepler-1653 b,19h45m49.86s,+41d15m57.7s,,,140.2524,0.003,,,0.194,0.014,10,3
Kepler-1654 b,18h48m44.59s,+44d26m04.1s,577.6,3.95,1047.8356,0.0018,0.5,,0.819,0.019,10,3
Kepler-1655 b,19h06m45.47s,+39d12m42.9s,214.58,0.99,11.8728787,0.0000085,0.01573,0.00975,0.197,0.007,10,3
Kepler-1656 b,18h57m53.32s,+39d54m42.6s,186.88,0.83,31.578659,,0.15291,0.01321,0.448,0.047,10,3
Kepler-1658 b,19h37m25.57s,+38d56m50.6s,806.07,17.71,3.84937278,0.0000008,5.88,0.47,1.07,0.05,10,3
Kepler-165 b,18h42m45.84s,+47d48m35.0s,570.07,6.42,8.180848,0.000026,,,0.207,0.126,10,3
Kepler-165 c,18h42m45.84s,+47d48m35.0s,570.07,6.42,15.31299,0.000057,,,0.199,0.12,10,3
Kepler-1661 b,19h00m40.11s,+41d58m01.5s,415.52,2.93,175.06,0.06,0.05349,0.03776,0.345,0.005,10,3
Kepler-166 b,19h32m38.44s,+48d52m52.3s,614.16,7.56,7.650254,0.000012,,,0.203,0.104,10,3
Kepler-166 c,19h32m38.44s,+48d52m52.3s,614.16,7.56,34.260281,0.000124,,,0.212,0.11,10,3
Kepler-166 d,19h32m38.44s,+48d52m52.3s,614.16,7.56,1.55400393,0.00000144,,,0.154,0.013,10,3
Kepler-167 b,19h30m38.03s,+38d20m43.5s,345.31,2,4.3931632,0.0000046,,,0.144,0.004,10,3
Kepler-167 c,19h30m38.03s,+38d20m43.5s,345.31,2,7.406114,0.000012,,,0.138,0.004,10,3
Kepler-167 d,19h30m38.03s,+38d20m43.5s,345.31,2,21.803855,0.000078,,,0.107,0.004,10,3
Kepler-167 e,19h30m38.03s,+38d20m43.5s,345.31,2,1071.23228,0.00056,,,0.906,0.021,10,3
Kepler-168 b,19h38m50.44s,+39d49m30.4s,1396,48.15,4.425391,0.000033,,,0.13,0.059,10,3
Kepler-168 c,19h38m50.44s,+39d49m30.4s,1396,48.15,13.193242,0.000049,,,0.24,0.108,10,3
Kepler-169 b,19h03m59.97s,+40d55m09.6s,411.34,3.05,3.250619,0.000013,,,0.101,0.007,10,3
Kepler-169 c,19h03m59.97s,+40d55m09.6s,411.34,3.05,6.195469,0.000029,,,0.108,0.007,10,3
Kepler-169 d,19h03m59.97s,+40d55m09.6s,411.34,3.05,8.348125,0.000041,,,0.112,0.008,10,3
Kepler-169 e,19h03m59.97s,+40d55m09.6s,411.34,3.05,13.767102,0.000034,,,0.196,0.026,10,3
Kepler-169 f,19h03m59.97s,+40d55m09.6s,411.34,3.05,87.090195,0.000406,,,0.23,0.021,10,3
Kepler-16 b,19h16m18.17s,+51d45m26.8s,75.25,0.15,228.776,0.02,0.333,0.016,0.754,0.003,10,3
Kepler-170 b,18h58m05.09s,+41d37m46.6s,754.64,11.28,7.930592,0.000014,,,0.285,0.02,10,3
Kepler-170 c,18h58m05.09s,+41d37m46.6s,754.64,11.28,16.665863,0.000053,,,0.255,0.015,10,3
Kepler-171 b,19h47m05.26s,+41d45m19.9s,885.43,19.1,4.166972,0.000007,,,0.209,0.094,10,3
Kepler-171 c,19h47m05.26s,+41d45m19.9s,885.43,19.1,11.463462,0.000026,,,0.228,0.103,10,3
Kepler-171 d,19h47m05.26s,+41d45m19.9s,885.43,19.1,39.595519,0.000699,,,0.169,0.08,10,3
Kepler-172 b,18h53m28.42s,+41d49m18.7s,848.56,18.83,2.940309,0.000007,,,0.21,0.037,10,3
Kepler-172 c,18h53m28.42s,+41d49m18.7s,848.56,18.83,6.388996,0.00002,,,0.255,0.047,10,3
Kepler-172 d,18h53m28.42s,+41d49m18.7s,848.56,18.83,14.627119,0.000105,,,0.201,0.036,10,3
Kepler-172 e,18h53m28.42s,+41d49m18.7s,848.56,18.83,35.118736,0.000253,,,0.246,0.05,10,3
Kepler-173 b,19h38m35.21s,+41d53m02.8s,853.39,15.43,4.263742,0.000021,,,0.115,0.057,10,3
Kepler-173 c,19h38m35.21s,+41d53m02.8s,853.39,15.43,8.005777,0.000015,,,0.217,0.108,10,3
Kepler-174 b,19h09m45.41s,+43d49m55.5s,389.07,2.72,13.98179,0.000024,,,0.175,0.01,10,3
Kepler-174 c,19h09m45.41s,+43d49m55.5s,389.07,2.72,44.000529,0.000265,,,0.133,0.008,10,3
Kepler-174 d,19h09m45.41s,+43d49m55.5s,389.07,2.72,247.35373,0.002001,,,0.195,0.012,10,3
Kepler-175 b,19h18m12.79s,+43d52m34.3s,1363.39,46.96,11.903515,0.000046,,,0.228,0.114,10,3
Kepler-175 c,19h18m12.79s,+43d52m34.3s,1363.39,46.96,34.035257,0.000279,,,0.277,0.139,10,3
Kepler-176 b,19h38m40.31s,+43d51m11.7s,535.4,6.13,5.433074,0.000024,,,0.128,0.065,10,3
Kepler-176 c,19h38m40.31s,+43d51m11.7s,535.4,6.13,12.759712,0.000033,,,0.232,0.119,10,3
Kepler-176 d,19h38m40.31s,+43d51m11.7s,535.4,6.13,25.751974,0.000115,,,0.224,0.118,10,3
Kepler-176 e,19h38m40.31s,+43d51m11.7s,535.4,6.13,51.16579,0.0006432,,,0.129,0.011,10,3
Kepler-177 b,19h04m11.31s,+45d03m11.5s,1497.42,44.23,36.855,,0.006,0.002,0.259,0.136,10,3
Kepler-177 c,19h04m11.31s,+45d03m11.5s,1497.42,44.23,49.412,,0.024,0.011,0.633,0.331,10,3
Kepler-178 b,19h08m24.26s,+46d53m47.3s,731.04,10.58,9.576694,0.000021,,,0.259,0.112,10,3
Kepler-178 c,19h08m24.26s,+46d53m47.3s,731.04,10.58,20.552802,0.000066,,,0.257,0.11,10,3
Kepler-178 d,19h08m24.26s,+46d53m47.3s,731.04,10.58,96.678988,0.000702,,,0.352,0.152,10,3
Kepler-179 b,19h54m39.30s,+47d45m43.4s,616.39,6.75,2.735926,0.000008,,,0.146,0.061,10,3
Kepler-179 c,19h54m39.30s,+47d45m43.4s,616.39,6.75,6.40013,0.000017,,,0.178,0.072,10,3
Kepler-17 b,19h53m34.87s,+47d48m54.0s,735.91,10.7,1.4857108,0.0000002,2.45,0.11,1.31,0.02,10,3
Kepler-180 b,19h42m17.12s,+49d46m28.5s,709.83,8.83,13.817124,0.000155,,,0.134,0.06,10,3
Kepler-180 c,19h42m17.12s,+49d46m28.5s,709.83,8.83,41.885775,0.000228,,,0.269,0.12,10,3
Kepler-181 b,19h44m36.34s,+50d05m44.9s,620.09,8.17,3.137873,0.000013,,,0.113,0.055,10,3
Kepler-181 c,19h44m36.34s,+50d05m44.9s,620.09,8.17,4.302149,0.000008,,,0.178,0.087,10,3
Kepler-182 b,19h19m19.23s,+50d35m10.5s,1621.79,54.97,9.825792,0.000062,,,0.23,0.105,10,3
Kepler-182 c,19h19m19.23s,+50d35m10.5s,1621.79,54.97,20.684342,0.000097,,,0.306,0.136,10,3
Kepler-183 b,19h34m07.40s,+39d18m57.2s,1082.6,29.16,5.687945,0.00002,,,0.184,0.079,10,3
Kepler-183 c,19h34m07.40s,+39d18m57.2s,1082.6,29.16,11.637071,0.000055,,,0.203,0.087,10,3
Kepler-184 b,19h27m48.46s,+43d04m29.0s,621.24,6.18,10.687576,0.000025,,,0.211,0.119,10,3
Kepler-184 c,19h27m48.46s,+43d04m29.0s,621.24,6.18,20.303005,0.000087,,,0.176,0.099,10,3
Kepler-184 d,19h27m48.46s,+43d04m29.0s,621.24,6.18,29.022358,0.000176,,,0.222,0.126,10,3
Kepler-185 b,18h49m52.34s,+43d53m23.7s,473.07,4.79,1.6329,0.000005,,,0.104,0.06,10,3
Kepler-185 c,18h49m52.34s,+43d53m23.7s,473.07,4.79,20.729042,0.000097,,,0.18,0.104,10,3
Kepler-186 b,19h54m36.65s,+43d57m18.1s,178.51,0.78,3.8867907,0.0000062,,,0.095,0.011,10,3
Kepler-186 c,19h54m36.65s,+43d57m18.1s,178.51,0.78,7.267302,0.000012,,,0.112,0.012,10,3
Kepler-186 d,19h54m36.65s,+43d57m18.1s,178.51,0.78,13.342996,0.000025,,,0.125,0.014,10,3
Kepler-186 e,19h54m36.65s,+43d57m18.1s,178.51,0.78,22.407704,0.000074,,,0.113,0.013,10,3
Kepler-186 f,19h54m36.65s,+43d57m18.1s,178.51,0.78,129.9441,0.0013,,,0.104,0.007,10,3
Kepler-187 b,19h59m11.15s,+44d05m21.5s,1180.86,34.3,4.938864,0.000058,,,0.126,0.025,10,3
Kepler-187 c,19h59m11.15s,+44d05m21.5s,1180.86,34.3,10.640263,0.000048,,,0.238,0.046,10,3
Kepler-188 b,18h45m07.13s,+44d18m55.9s,996.09,22.98,2.061897,0.00001,,,0.15,0.068,10,3
Kepler-188 c,18h45m07.13s,+44d18m55.9s,996.09,22.98,5.996553,0.000015,,,0.285,0.129,10,3
Kepler-189 b,19h10m15.54s,+44d18m18.0s,601.75,7.24,10.399931,0.000085,,,0.108,0.054,10,3
Kepler-189 c,19h10m15.54s,+44d18m18.0s,601.75,7.24,20.134866,0.000057,,,0.212,0.106,10,3
Kepler-18 b,19h52m19.07s,+44d44m46.8s,438.51,3.24,3.504725,0.000028,0.022,0.011,0.178,0.009,10,3
Kepler-18 c,19h52m19.07s,+44d44m46.8s,438.51,3.24,7.64159,0.00003,0.054,0.006,0.49,0.023,10,3
Kepler-18 d,19h52m19.07s,+44d44m46.8s,438.51,3.24,14.85888,0.00004,0.052,0.004,0.623,0.029,10,3
Kepler-190 b,19h14m20.17s,+44d44m01.7s,438.88,2.8,2.019999,0.000003,,,0.139,0.01,10,3
Kepler-190 c,19h14m20.17s,+44d44m01.7s,438.88,2.8,3.763024,0.000009,,,0.13,0.009,10,3
Kepler-191 b,19h24m44.01s,+45d19m23.4s,604.75,8.1,9.939632,0.000066,,,0.12,0.059,10,3
Kepler-191 c,19h24m44.01s,+45d19m23.4s,604.75,8.1,17.738506,0.000082,,,0.166,0.082,10,3
Kepler-191 d,19h24m44.01s,+45d19m23.4s,604.75,8.1,5.94504102,0.00000763,,,0.203,0.014,10,3
Kepler-192 b,19h11m40.30s,+45d35m34.4s,664.14,6.95,9.926746,0.000018,,,0.244,0.04,10,3
Kepler-192 c,19h11m40.30s,+45d35m34.4s,664.14,6.95,21.2234,0.000076,,,0.249,0.046,10,3
Kepler-192 d,19h11m40.30s,+45d35m34.4s,664.14,6.95,6.47027579,0.0000432,,,0.091,0.009,10,3
Kepler-193 b,19h45m59.66s,+46d34m38.1s,1038.87,23.57,11.38848,0.000054,,,0.213,0.096,10,3
Kepler-193 c,19h45m59.66s,+46d34m38.1s,1038.87,23.57,50.697494,0.000446,,,0.245,0.111,10,3
Kepler-194 b,19h27m53.15s,+47d51m51.0s,1133.48,29.68,2.092281,0.000008,,,0.135,0.07,10,3
Kepler-194 c,19h27m53.15s,+47d51m51.0s,1133.48,29.68,17.308032,0.000079,,,0.231,0.121,10,3
Kepler-194 d,19h27m53.15s,+47d51m51.0s,1133.48,29.68,52.814973,0.000481,,,0.214,0.112,10,3
Kepler-195 b,19h12m29.03s,+47d58m00.0s,664.47,9.05,8.307872,0.00002,,,0.181,0.066,10,3
